"code","number"
"040107",1
"040107",2
"040107",3
"040107",4
"040107",5
"040108",1
"040108",2
"040108",3
"040108",4
"040108",5
"040108",6
"040108",7
"040108",8
"040109",1
"040109",2
"040109",3
"040109",4
"040109",5
"040109",6
"040201",1
"040201",2
"040201",3
"040201",4
"040201",5
"040201",6
"040201",7
"040201",8
"040201",9
"040201",10
"040201",11
"040201",12
"040201",13
"040201",14
"040201",15
"040201",16
"040202",1
"040202",2
"040202",3
"040202",4
"040202",5
"040202",6
"040202",7
"040202",8
"040202",9
"040202",10
"040203",1
"040203",2
"040203",3
"040203",4
"040203",5
"040203",6
"040204",1
"040204",2
"040204",3
"040204",4
"040204",5
"040205",1
"040205",2
"040205",3
"040205",4
"040205",5
"040205",6
"040206",1
"040206",2
"040206",3
"040206",4
"040206",5
"040206",6
"040206",7
"040207",1
"040207",2
"040207",3
"040207",4
"040207",5
"040207",6
"040207",7
"040207",8
"040207",9
"040207",10
"040208",1
"040208",2
"040208",3
"040209",1
"040209",2
"040209",3
"040209",4
"040209",5
"040209",6
"040209",7
"040210",1
"040210",2
"040210",3
"040210",4
"040210",5
"040210",6
"040301",1
"040301",2
"040301",3
"040301",4
"040301",5
"040301",6
"040301",7
"040301",8
"040301",9
"040301",10
"040301",11
"040301",12
"040301",13
"040301",14
"040301",15
"040301",16
"040302",1
"040302",2
"040302",3
"040302",4
"040302",5
"040302",6
"040302",7
"040302",8
"040302",9
"040302",10
"040302",11
"040303",1
"040303",2
"040303",3
"040303",4
"040303",5
"040303",6
"040303",7
"040303",8
"040303",9
"040303",10
"040303",11
"040303",12
"040303",13
"040304",1
"040304",2
"040304",3
"040304",4
"040304",5
"040304",6
"040304",7
"040304",8
"040304",9
"040304",10
"040304",11
"040304",12
"040304",13
"040304",14
"040304",15
"040304",16
"040304",17
"040304",18
"040304",19
"040304",20
"040304",21
"040304",22
"040304",23
"040304",24
"040304",25
"040304",26
"040304",27
"040305",1
"040305",2
"040305",3
"040305",4
"040305",5
"040305",6
"040305",7
"040305",8
"040305",9
"040305",10
"040306",1
"040306",2
"040306",3
"040306",4
"040306",5
"040306",6
"040306",7
"040306",8
"040306",9
"040306",10
"040306",11
"040306",12
"040306",13
"040306",14
"040307",1
"040307",2
"040307",3
"040307",4
"040307",5
"040307",6
"040307",7
"040307",8
"040307",9
"040307",10
"040307",11
"040307",12
"040307",13
"040307",14
"040308",1
"040308",2
"040308",3
"040308",4
"040308",5
"040308",6
"040308",7
"040308",8
"040308",9
"040308",10
"040308",11
"040308",12
"040401",1
"040401",2
"040401",3
"040401",4
"040401",5
"040401",6
"040401",7
"040401",8
"040401",9
"040401",10
"040401",11
"040401",12
"040401",13
"040401",14
"040401",15
"040401",16
"040401",17
"040402",1
"040402",2
"040402",3
"040402",4
"040403",1
"040403",2
"040403",3
"040403",4
"040403",5
"040404",1
"040404",2
"040404",3
"040404",4
"040404",5
"040405",1
"040405",2
"040405",3
"040405",4
"040405",5
"040406",1
"040406",2
"040406",3
"040406",4
"040406",5
"040406",6
"040406",7
"040406",8
"040407",1
"040407",2
"040407",3
"040407",4
"040407",5
"040407",6
"040407",7
"040407",8
"040501",1
"040501",2
"040501",3
"040501",4
"040501",5
"040501",6
"040501",7
"040502",1
"040502",2
"040502",3
"040502",4
"040502",5
"040502",6
"040503",1
"040503",2
"040503",3
"040503",4
"040503",5
"040503",6
"040503",7
"040504",1
"040504",2
"040504",3
"040504",4
"040504",5
"040504",6
"040504",7
"040504",8
"040504",9
"040504",10
"040504",11
"040505",1
"040505",2
"040505",3
"040505",4
"040505",5
"040505",6
"040506",1
"040506",2
"040506",3
"040506",4
"040601",1
"040601",2
"040601",3
"040601",4
"040601",5
"040601",6
"040601",7
"040601",8
"040601",9
"040601",10
"040601",11
"040601",12
"040601",13
"040601",14
"040601",15
"040602",1
"040602",2
"040602",3
"040602",4
"040602",5
"040602",6
"040602",7
"040602",8
"040602",9
"040603",1
"040603",2
"040603",3
"040603",4
"040603",5
"040603",6
"040603",7
"040603",8
"040603",9
"040604",1
"040604",2
"040604",3
"040604",4
"040604",5
"040604",6
"040604",7
"040604",8
"040604",9
"040605",1
"040605",2
"040605",3
"040605",4
"040605",5
"040605",6
"040605",7
"040606",1
"040606",2
"040606",3
"040606",4
"040606",5
"040606",6
"040606",7
"040606",8
"040701",1
"040701",2
"040701",3
"040701",4
"040701",5
"040701",6
"040701",7
"040701",8
"040701",9
"040701",10
"040701",11
"040701",12
"040701",13
"040701",14
"040701",15
"040701",16
"040701",17
"040701",18
"040701",19
"040701",20
"040701",21
"040701",22
"040701",23
"040701",24
"040701",25
"040701",26
"040701",27
"040701",28
"040701",29
"040701",30
"040701",31
"040701",32
"040701",33
"040701",34
"040701",35
"040701",36
"040701",37
"040701",38
"040701",39
"040701",40
"040701",41
"040701",42
"040701",43
"040701",44
"040701",45
"040701",46
"040701",47
"040701",48
"040701",49
"040701",50
"040701",51
"040702",1
"040702",2
"040702",3
"040702",4
"040702",5
"040702",6
"040702",7
"040702",8
"040703",1
"040703",2
"040703",3
"040703",4
"040703",5
"040703",6
"040703",7
"040703",8
"040703",9
"040703",10
"040703",11
"040703",12
"040703",13
"040703",14
"040703",15
"040703",16
"040703",17
"040703",18
"040703",19
"040703",20
"040703",21
"040704",1
"040704",2
"040704",3
"040704",4
"040704",5
"040704",6
"040704",7
"040704",8
"040704",9
"040704",10
"040704",11
"040704",12
"040704",13
"040704",14
"040704",15
"040704",16
"040705",1
"040705",2
"040705",3
"040705",4
"040705",5
"040705",6
"040705",7
"040705",8
"040705",9
"040705",10
"040705",11
"040706",1
"040706",2
"040706",3
"040706",4
"040706",5
"040706",6
"040706",7
"040706",8
"040706",9
"040706",10
"040706",11
"040706",12
"040706",13
"040706",14
"040706",15
"040706",16
"040706",17
"040706",18
"040706",19
"040706",20
"040706",21
"040706",22
"040706",23
"040707",1
"040707",2
"040707",3
"040707",4
"040707",5
"040707",6
"040707",7
"040707",8
"040707",9
"040707",10
"040707",11
"040708",1
"040708",2
"040708",3
"040708",4
"040708",5
"040708",6
"040708",7
"040708",8
"040709",1
"040709",2
"040709",3
"040709",4
"040709",5
"040709",6
"040709",7
"040709",8
"040709",9
"040709",10
"040709",11
"040709",12
"040801",1
"040801",2
"040801",3
"040801",4
"040801",5
"040801",6
"040801",7
"040801",8
"040801",9
"040801",10
"040802",1
"040802",2
"040802",3
"040802",4
"040802",5
"040803",1
"040803",2
"040803",3
"040803",4
"040804",1
"040804",2
"040804",3
"040804",4
"040804",5
"040804",6
"040804",7
"040804",8
"040804",9
"040804",10
"040805",1
"040805",2
"040805",3
"040805",4
"040805",5
"040805",6
"040805",7
"040805",8
"040805",9
"040805",10
"040805",11
"040805",12
"040805",13
"040806",1
"040806",2
"040806",3
"040806",4
"040806",5
"040806",6
"040806",7
"040806",8
"040806",9
"040806",10
"040806",11
"040806",12
"040806",13
"040807",1
"040807",2
"040807",3
"040807",4
"040807",5
"040807",6
"040807",7
"040807",8
"040807",9
"040807",10
"040808",1
"040808",2
"040808",3
"040808",4
"040808",5
"040808",6
"040809",1
"040809",2
"040809",3
"040809",4
"040809",5
"040809",6
"040809",7
"040809",8
"040809",9
"040809",10
"040809",11
"040809",12
"040809",13
"040901",1
"040901",2
"040901",3
"040901",4
"040901",5
"040901",6
"040902",1
"040902",2
"040902",3
"040902",4
"040902",5
"040902",6
"040902",7
"040902",8
"040903",1
"040903",2
"040903",3
"040903",4
"040903",5
"040903",6
"040903",7
"040903",8
"040903",9
"040903",10
"040903",11
"040903",12
"040903",13
"040903",14
"040903",15
"040903",16
"040903",17
"040903",18
"040903",19
"040903",20
"040903",21
"040904",1
"040904",2
"040904",3
"040904",4
"040904",5
"040904",6
"040904",7
"040904",8
"040904",9
"040904",10
"040904",11
"040904",12
"040904",13
"040904",14
"041001",1
"041001",2
"041001",3
"041001",4
"041001",5
"041001",6
"041001",7
"041001",8
"041001",9
"041001",10
"041001",11
"041001",12
"041001",13
"041001",14
"041001",15
"041001",16
"041002",1
"041002",2
"041002",3
"041002",4
"041002",5
"041002",6
"041002",7
"041002",8
"041002",9
"041002",10
"041002",11
"041002",12
"041002",13
"041002",14
"041002",15
"041003",1
"041003",2
"041003",3
"041003",4
"041003",5
"041003",6
"041003",7
"041003",8
"041003",9
"041003",10
"041003",11
"041003",12
"041003",13
"041003",14
"041003",15
"041003",16
"041003",17
"041003",18
"041003",19
"041003",20
"041003",21
"041003",22
"041003",23
"041003",24
"041003",25
"041003",26
"041003",27
"041003",28
"041003",29
"041003",30
"041003",31
"041003",32
"041004",1
"041004",2
"041004",3
"041004",4
"041004",5
"041004",6
"041004",7
"041004",8
"041004",9
"041004",10
"041004",11
"041004",12
"041005",1
"041005",2
"041005",3
"041005",4
"041005",5
"041005",6
"041005",7
"041005",8
"041005",9
"041005",10
"041005",11
"041005",12
"041005",13
"041005",14
"041005",15
"041005",16
"041005",17
"041005",18
"041005",19
"041005",20
"041005",21
"041005",22
"041005",23
"041005",24
"041101",1
"041101",2
"041101",3
"041101",4
"041101",5
"041101",6
"041102",1
"041102",2
"041102",3
"041102",4
"041102",5
"041103",1
"041103",2
"041103",3
"041103",4
"041103",5
"041103",6
"041104",1
"041104",2
"041104",3
"041104",4
"041104",5
"041104",6
"041104",7
"041104",8
"041104",9
"041105",1
"041105",2
"041105",3
"041105",4
"041105",5
"041105",6
"041105",7
"041105",8
"041105",9
"041105",10
"041105",11
"041105",12
"041105",13
"041106",1
"041106",2
"041106",3
"041106",4
"041106",5
"041106",6
"041106",7
"041106",8
"041106",9
"041106",10
"041107",1
"041107",2
"041107",3
"041107",4
"041107",5
"041107",6
"041107",7
"041201",1
"041201",2
"041201",3
"041201",4
"041201",5
"041201",6
"041201",7
"041201",8
"041201",9
"041201",10
"041201",11
"041201",12
"041201",13
"041201",14
"041201",15
"041201",16
"041202",1
"041202",2
"041202",3
"041202",4
"041202",5
"041202",6
"041202",7
"041202",8
"041202",9
"041203",1
"041203",2
"041203",3
"041203",4
"041203",5
"041203",6
"041203",7
"041203",8
"041204",1
"041204",2
"041204",3
"041204",4
"041204",5
"041204",6
"041204",7
"041204",8
"041204",9
"041204",10
"041204",11
"041204",12
"041205",1
"041205",2
"041205",3
"041205",4
"041205",5
"041205",6
"041205",7
"041205",8
"041206",1
"041206",2
"041206",3
"041206",4
"041206",5
"041206",6
"041301",1
"041301",2
"041301",3
"041301",4
"041301",5
"041301",6
"041301",7
"041301",8
"041301",9
"041301",10
"041302",1
"041302",2
"041302",3
"041302",4
"041302",5
"041302",6
"041302",7
"041302",8
"041302",9
"041302",10
"041302",11
"041302",12
"041302",13
"041302",14
"041302",15
"041302",16
"041302",17
"041302",18
"041303",1
"041303",2
"041303",3
"041303",4
"041303",5
"041303",6
"041303",7
"041303",8
"041304",1
"041304",2
"041304",3
"041304",4
"041304",5
"041304",6
"041304",7
"041304",8
"041304",9
"041304",10
"041304",11
"041304",12
"041304",13
"041304",14
"041304",15
"041304",16
"041304",17
"041401",1
"041401",2
"041401",3
"041401",4
"041401",5
"041401",6
"041402",1
"041402",2
"041402",3
"041402",4
"041402",5
"041402",6
"041402",7
"041402",8
"041402",9
"041402",10
"041402",11
"041402",12
"041403",1
"041403",2
"041403",3
"041403",4
"041403",5
"041403",6
"041404",1
"041404",2
"041404",3
"041404",4
"041404",5
"041404",6
"041404",7
"041404",8
"041405",1
"041405",2
"041405",3
"041405",4
"041405",5
"041406",1
"041406",2
"041406",3
"041406",4
"041406",5
"041406",6
"041406",7
"041406",8
"041406",9
"041406",10
"041406",11
"041407",1
"041407",2
"041407",3
"041407",4
"041407",5
"041407",6
"041408",1
"041408",2
"041408",3
"041408",4
"041408",5
"041408",6
"041408",7
"041408",8
"041408",9
"041408",10
"041408",11
"041408",12
"041408",13
"041408",14
"041408",15
"041408",16
"041409",1
"041409",2
"041409",3
"041409",4
"041409",5
"041409",6
"041409",7
"041409",8
"041409",9
"041409",10
"041409",11
"041409",12
"041409",13
"041409",14
"041409",15
"041409",16
"041409",17
"041409",18
"041409",19
"041409",20
"041409",21
"041409",22
"041409",23
"041409",24
"041409",25
"041409",26
"041409",27
"041410",1
"041410",2
"041410",3
"041410",4
"041410",5
"041410",6
"041410",7
"041410",8
"041411",1
"041411",2
"041411",3
"041411",4
"041411",5
"041411",6
"041411",7
"041411",8
"041501",1
"041501",2
"041501",3
"041501",4
"041501",5
"041501",6
"041501",7
"041501",8
"041502",1
"041502",2
"041502",3
"041502",4
"041502",5
"041502",6
"041502",7
"041502",8
"041502",9
"041502",10
"041502",11
"041502",12
"041502",13
"041502",14
"041503",1
"041503",2
"041503",3
"041503",4
"041503",5
"041503",6
"041503",7
"041503",8
"041504",1
"041504",2
"041504",3
"041504",4
"041504",5
"041504",6
"041504",7
"041504",8
"041504",9
"041504",10
"041504",11
"041504",12
"041504",13
"041504",14
"041504",15
"041504",16
"041505",1
"041505",2
"041505",3
"041505",4
"041505",5
"041505",6
"041505",7
"041505",8
"041506",1
"041506",2
"041506",3
"041506",4
"041506",5
"041506",6
"041506",7
"041507",1
"041507",2
"041507",3
"041507",4
"041507",5
"041507",6
"041507",7
"041507",8
"041507",9
"041507",10
"041508",1
"041508",2
"041508",3
"041508",4
"041508",5
"041508",6
"041509",1
"041509",2
"041509",3
"041509",4
"041509",5
"041509",6
"041509",7
"041509",8
"041509",9
"041509",10
"041509",11
"041509",12
"041601",1
"041601",2
"041601",3
"041601",4
"041601",5
"041601",6
"041601",7
"041601",8
"041601",9
"041601",10
"041601",11
"041602",1
"041602",2
"041602",3
"041602",4
"041602",5
"041602",6
"041603",1
"041603",2
"041603",3
"041603",4
"041603",5
"041603",6
"041603",7
"041604",1
"041604",2
"041604",3
"041604",4
"041604",5
"041604",6
"041604",7
"041604",8
"041605",1
"041605",2
"041605",3
"041605",4
"041605",5
"041605",6
"041605",7
"041606",1
"041606",2
"041606",3
"041606",4
"041606",5
"041606",6
"041606",7
"041606",8
"041606",9
"041606",10
"041606",11
"041606",12
"041606",13
"041606",14
"041606",15
"041606",16
"041606",17
"041606",18
"041606",19
"041606",20
"041606",21
"041701",1
"041701",2
"041701",3
"041701",4
"041701",5
"041701",6
"041701",7
"041701",8
"041701",9
"041701",10
"041701",11
"041702",1
"041702",2
"041702",3
"041703",1
"041703",2
"041703",3
"041703",4
"041704",1
"041704",2
"041704",3
"041704",4
"041704",5
"041705",1
"041705",2
"041705",3
"041705",4
"041705",5
"041705",6
"041705",7
"041705",8
"041705",9
"041705",10
"041705",11
"041801",1
"041801",2
"041801",3
"041801",4
"041802",1
"041802",2
"041802",3
"041802",4
"041802",5
"041802",6
"041802",7
"041803",1
"041803",2
"041803",3
"041803",4
"041803",5
"041803",6
"041803",7
"041804",1
"041804",2
"041804",3
"041804",4
"041804",5
"041804",6
"041804",7
"041804",8
"041804",9
"041804",10
"041804",11
"041805",1
"041805",2
"041805",3
"041805",4
"041805",5
"041805",6
"041805",7
"041805",8
"041805",9
"041806",1
"041806",2
"041806",3
"041806",4
"041806",5
"041806",6
"041806",7
"041806",8
"041807",1
"041807",2
"041807",3
"041807",4
"041807",5
"041807",6
"041808",1
"041808",2
"041808",3
"041808",4
"041808",5
"041808",6
"041809",1
"041809",2
"041809",3
"041809",4
"041809",5
"041809",6
"041810",1
"041810",2
"041810",3
"041810",4
"041810",5
"041811",1
"041811",2
"041811",3
"041811",4
"041811",5
"041811",6
"041811",7
"041811",8
"041811",9
"041811",10
"041812",1
"041812",2
"041812",3
"041812",4
"041812",5
"041812",6
"041812",7
"041812",8
"041812",9
"041812",10
"041812",11
"041813",1
"041813",2
"041813",3
"041813",4
"041813",5
"041813",6
"041813",7
"041813",8
"041813",9
"041813",10
"041901",1
"041901",2
"041901",3
"041901",4
"041901",5
"041901",6
"041901",7
"041901",8
"041901",9
"041901",10
"041901",11
"041901",12
"041901",13
"041901",14
"041901",15
"041901",16
"041901",17
"041901",18
"041901",19
"041901",20
"041902",1
"041902",2
"041902",3
"041902",4
"041902",5
"041902",6
"041902",7
"041902",8
"041902",9
"041902",10
"041903",1
"041903",2
"041903",3
"041903",4
"041903",5
"041903",6
"041903",7
"041903",8
"041903",9
"041903",10
"041903",11
"041903",12
"041903",13
"041903",14
"041903",15
"041903",16
"041904",1
"041904",2
"041904",3
"041904",4
"041904",5
"041904",6
"041904",7
"041904",8
"041904",9
"041904",10
"041904",11
"041904",12
"041904",13
"041905",1
"041905",2
"041905",3
"041905",4
"041905",5
"041905",6
"041905",7
"041905",8
"041905",9
"041905",10
"041905",11
"041906",1
"041906",2
"041906",3
"041906",4
"041906",5
"041906",6
"041906",7
"041906",8
"041906",9
"041906",10
"041906",11
"041906",12
"041906",13
"041906",14
"041906",15
"041906",16
"041906",17
"041906",18
"041906",19
"041906",20
"041906",21
"041906",22
"041906",23
"041906",24
"041906",25
"041906",26
"041906",27
"046101",1
"046101",2
"046101",3
"046101",4
"046101",5
"046101",6
"046101",7
"046101",8
"046101",9
"046101",10
"046101",11
"046101",12
"046101",13
"046101",14
"046101",15
"046101",16
"046101",17
"046101",18
"046101",19
"046101",20
"046101",21
"046101",22
"046101",23
"046101",24
"046101",25
"046101",26
"046101",27
"046101",28
"046101",29
"046101",30
"046101",31
"046101",32
"046101",33
"046101",34
"046101",35
"046101",36
"046101",37
"046101",38
"046101",39
"046101",40
"046101",41
"046101",42
"046101",43
"046101",44
"046101",45
"046101",46
"046101",47
"046101",48
"046101",49
"046101",50
"046101",51
"046101",52
"046101",53
"046101",54
"046101",55
"046101",56
"046101",57
"046101",58
"046101",59
"046101",60
"046101",61
"046101",62
"046101",63
"046101",64
"046101",65
"046101",66
"046101",67
"046101",68
"046101",69
"046101",70
"046101",71
"046101",72
"046101",73
"046101",74
"046101",75
"046101",76
"046101",77
"046101",78
"046101",79
"046101",80
"046101",81
"046101",82
"046101",83
"046101",84
"046101",85
"046101",86
"046101",87
"046101",88
"046101",89
"046101",90
"046101",91
"046101",92
"046101",93
"046101",94
"046101",95
"046101",96
"046101",97
"046101",98
"046101",99
"046101",100
"046101",101
"046101",102
"046101",103
"046101",104
"046101",105
"046101",106
"046101",107
"046101",108
"046101",109
"046101",110
"046101",111
"046101",112
"046101",113
"046101",114
"046101",115
"046101",116
"046101",117
"046101",118
"046101",119
"046101",120
"046101",121
"046101",122
"046101",123
"046101",124
"046101",125
"046101",126
"046101",127
"046101",128
"046101",129
"046101",130
"046101",131
"046101",132
"046101",133
"046101",134
"046101",135
"046101",136
"046101",137
"046101",138
"046101",139
"046101",140
"046101",141
"046101",142
"046101",143
"046101",144
"046101",145
"046101",146
"046101",147
"046101",148
"046101",149
"046101",150
"046101",151
"046101",152
"046101",153
"046101",154
"046101",155
"046101",156
"046101",157
"046101",158
"046101",159
"046101",160
"046101",161
"046101",162
"046101",163
"046101",164
"046101",165
"046101",166
"046101",167
"046101",168
"046101",169
"046101",170
"046101",171
"046101",172
